Date,Open,High,Low,Close,Adj Close,Volume
2021-10-16,76196.195313,77018.585938,74460.523438,75309.015625,75309.015625,42360222530
2021-10-17,75303.414063,76267.531250,73198.875000,76170.078125,76170.078125,35926364467
2021-10-18,76164.117188,77597.718750,74393.617188,76744.554688,76744.554688,47085956678
2021-10-19,76765.695313,79650.750000,76157.195313,79398.328125,79398.328125,50003822404
2021-10-20,79426.242188,82455.023438,78519.234375,81340.789063,81340.789063,50275242981
2021-10-21,81352.375000,82195.062500,76828.367188,76962.007813,76962.007813,56794268282
2021-10-22,76996.296875,78611.656250,74431.125000,75045.078125,75045.078125,47523166840
2021-10-23,75048.000000,76345.382813,73974.593750,75912.289063,75912.289063,33239864933
2021-10-24,75881.039063,76051.000000,73748.101563,75385.335938,75385.335938,33796347551
2021-10-25,75339.671875,79014.164063,75072.718750,78049.546875,78049.546875,38461436004
2021-10-26,78040.796875,78277.976563,74345.843750,74803.234375,74803.234375,43222258308
2021-10-27,74788.617188,76110.882813,72190.085938,72345.343750,72345.343750,54005768685
2021-10-28,72330.921875,76675.492188,71882.632813,74853.671875,74853.671875,55881545596
2021-10-29,74857.046875,78010.164063,74490.914063,77081.156250,77081.156250,45654250876
2021-10-30,77095.273438,77207.726563,75458.992188,76661.078125,76661.078125,39833716984
2021-10-31,76613.585938,77301.898438,74413.468750,75934.820313,75934.820313,39926147860
2021-11-01,75936.671875,77247.453125,73930.515625,75488.687500,75488.687500,44733803353
2021-11-02,75437.757813,79776.062500,75079.992188,78451.195313,78451.195313,46835987242
2021-11-03,78485.851563,78891.843750,75952.093750,77946.273438,77946.273438,44716312529
2021-11-04,77911.312500,78160.835938,75810.914063,76526.773438,76526.773438,40616677225
2021-11-05,76536.546875,77962.632813,75750.382813,76126.406250,76126.406250,38115839427
2021-11-06,76055.664063,76705.531250,74928.453125,76626.820313,76626.820313,36235063839
2021-11-07,76660.992188,78850.968750,76508.515625,78850.968750,78850.968750,30788270851
2021-11-08,78872.234375,84209.476563,78872.234375,84072.054688,84072.054688,51171771933
2021-11-09,84050.781250,85357.960938,82605.906250,83291.320313,83291.320313,52679660070
2021-11-10,83268.328125,85339.515625,79000.664063,81162.859375,81162.859375,60852670668
2021-11-11,81142.453125,82160.929688,80218.164063,81766.484375,81766.484375,45170667390
2021-11-12,81658.234375,82453.789063,78280.171875,80523.406250,80523.406250,45290872016
2021-11-13,80526.140625,81476.960938,79453.781250,80916.992188,80916.992188,38248814023
2021-11-14,80899.226563,82171.757813,79885.640625,82136.203125,82136.203125,31518754671
2021-11-15,82204.515625,83065.789063,79546.390625,79543.437500,79543.437500,38244659286
2021-11-16,79747.843750,79747.843750,73947.171875,75600.125000,75600.125000,58865763213
2021-11-17,75572.953125,76447.250000,73526.953125,76131.671875,76131.671875,49408889963
2021-11-18,76121.742188,76860.750000,71259.539063,71765.257813,71765.257813,52162509641
2021-11-19,71707.273438,73709.421875,70192.984375,73473.609375,73473.609375,48926809857
2021-11-20,73467.921875,75673.664063,72652.078125,75468.000000,75468.000000,38714583154
2021-11-21,75510.117188,75856.398438,74104.882813,74322.125000,74322.125000,33058648228
2021-11-22,74292.226563,74931.882813,70738.453125,71500.062500,71500.062500,44503757792
2021-11-23,71519.453125,73337.773438,70837.414063,72977.148438,72977.148438,47518691883
2021-11-24,72973.062500,73293.710938,71010.539063,71258.054688,71258.054688,46385207000
2021-11-25,72378.562500,75110.273438,72350.101563,72534.312500,72534.312500,43418272413
2021-11-26,74669.015625,74979.257813,68511.445313,68511.445313,68511.445313,53472602115
2021-11-27,68724.593750,70771.656250,68647.195313,70113.968750,70113.968750,39090393102
2021-11-28,70111.343750,73124.179688,68530.000000,72853.359375,72853.359375,35781043474
2021-11-29,73141.453125,75100.992188,72459.750000,74216.312500,74216.312500,42455814144
